underlying_id,valuedate,settle_value,ticker
BO  U7,22-Nov-16,35.28,BOU7 Comdty
BO  N8,22-Nov-16,35.23,BON8 Comdty
BO  V9,22-Nov-16,35.43,BOV9 Comdty
BO  Z9,22-Nov-16,35.43,BOZ9 Comdty
BO  Q8,22-Nov-16,35.35,BOQ8 Comdty
BO  N7,22-Nov-16,35.37,BON7 Comdty
BO  H7,22-Nov-16,35.03,BOH7 Comdty
BO  H8,22-Nov-16,35.13,BOH8 Comdty
BO  Z6,22-Nov-16,34.48,BOZ6 Comdty
BO  Q7,22-Nov-16,35.34,BOQ7 Comdty
BO  K8,22-Nov-16,35.17,BOK8 Comdty
BO  Z7,22-Nov-16,35.11,BOZ7 Comdty
BO  Z8,22-Nov-16,35.43,BOZ8 Comdty
BO  F7,22-Nov-16,34.77,BOF7 Comdty
BO  V8,22-Nov-16,35.35,BOV8 Comdty
BO  N9,22-Nov-16,35.43,BON9 Comdty
BO  F8,22-Nov-16,35.12,BOF8 Comdty
BO  U8,22-Nov-16,35.4,BOU8 Comdty
BO  V7,23-Nov-16,36.91,BOV7 Comdty
BO  N8,23-Nov-16,37,BON8 Comdty
BO  K7,23-Nov-16,37.5,BOK7 Comdty
BO  V9,23-Nov-16,37.09,BOV9 Comdty
BO  U7,23-Nov-16,37.22,BOU7 Comdty
BO  Q8,23-Nov-16,37.11,BOQ8 Comdty
BO  Z9,23-Nov-16,37.09,BOZ9 Comdty
BO  H8,23-Nov-16,36.91,BOH8 Comdty
BO  H7,23-Nov-16,37.4,BOH7 Comdty
BO  N7,23-Nov-16,37.6,BON7 Comdty
BO  F7,23-Nov-16,37.14,BOF7 Comdty
BO  K8,23-Nov-16,36.95,BOK8 Comdty
BO  Z6,23-Nov-16,36.85,BOZ6 Comdty
BO  Z7,23-Nov-16,36.89,BOZ7 Comdty
BO  Q7,23-Nov-16,37.44,BOQ7 Comdty
BO  F8,23-Nov-16,36.89,BOF8 Comdty
BO  V8,23-Nov-16,37.01,BOV8 Comdty
BO  N9,23-Nov-16,37.09,BON9 Comdty
BO  Z8,23-Nov-16,37.09,BOZ8 Comdty
BO  U8,23-Nov-16,37.06,BOU8 Comdty
BO  V7,25-Nov-16,36.75,BOV7 Comdty
BO  U7,25-Nov-16,37.09,BOU7 Comdty
BO  K7,25-Nov-16,37.32,BOK7 Comdty
BO  U8,25-Nov-16,36.95,BOU8 Comdty
BO  Z9,25-Nov-16,36.98,BOZ9 Comdty
BO  H8,25-Nov-16,36.78,BOH8 Comdty
BO  Q8,25-Nov-16,36.97,BOQ8 Comdty
BO  F7,25-Nov-16,36.94,BOF7 Comdty
BO  Q7,25-Nov-16,37.27,BOQ7 Comdty
BO  Z6,25-Nov-16,36.66,BOZ6 Comdty
BO  N7,25-Nov-16,37.44,BON7 Comdty
BO  H7,25-Nov-16,37.2,BOH7 Comdty
BO  V8,25-Nov-16,36.9,BOV8 Comdty
BO  Z7,25-Nov-16,36.74,BOZ7 Comdty
BO  Z8,25-Nov-16,36.98,BOZ8 Comdty
BO  N9,25-Nov-16,36.98,BON9 Comdty
BO  F8,25-Nov-16,36.76,BOF8 Comdty
BO  K8,25-Nov-16,36.82,BOK8 Comdty
BO  N8,25-Nov-16,36.88,BON8 Comdty
BO  V9,25-Nov-16,36.98,BOV9 Comdty
BO  U7,28-Nov-16,37.14,BOU7 Comdty
BO  U8,28-Nov-16,36.81,BOU8 Comdty
BO  V7,28-Nov-16,36.78,BOV7 Comdty
BO  N7,28-Nov-16,37.44,BON7 Comdty
BO  K7,28-Nov-16,37.36,BOK7 Comdty
BO  Z6,28-Nov-16,36.71,BOZ6 Comdty
BO  Q8,28-Nov-16,36.81,BOQ8 Comdty
BO  H8,28-Nov-16,36.72,BOH8 Comdty
BO  Z9,28-Nov-16,36.84,BOZ9 Comdty
BO  F7,28-Nov-16,36.97,BOF7 Comdty
BO  Z7,28-Nov-16,36.72,BOZ7 Comdty
BO  V8,28-Nov-16,36.76,BOV8 Comdty
BO  H7,28-Nov-16,37.24,BOH7 Comdty
BO  Z8,28-Nov-16,36.84,BOZ8 Comdty
BO  Q7,28-Nov-16,37.31,BOQ7 Comdty
BO  N9,28-Nov-16,36.84,BON9 Comdty
BO  N8,28-Nov-16,36.79,BON8 Comdty
BO  F8,28-Nov-16,36.71,BOF8 Comdty
BO  K8,28-Nov-16,36.73,BOK8 Comdty
BO  V9,28-Nov-16,36.84,BOV9 Comdty
BO  U7,29-Nov-16,36.83,BOU7 Comdty
BO  N8,29-Nov-16,36.53,BON8 Comdty
BO  K7,29-Nov-16,37.02,BOK7 Comdty
BO  Z9,29-Nov-16,36.61,BOZ9 Comdty
BO  V7,29-Nov-16,36.5,BOV7 Comdty
BO  N7,29-Nov-16,37.13,BON7 Comdty
BO  U8,29-Nov-16,36.58,BOU8 Comdty
BO  H7,29-Nov-16,36.89,BOH7 Comdty
BO  V9,29-Nov-16,36.61,BOV9 Comdty
BO  K8,29-Nov-16,36.47,BOK8 Comdty
BO  Q8,29-Nov-16,36.56,BOQ8 Comdty
BO  H8,29-Nov-16,36.46,BOH8 Comdty
BO  F7,29-Nov-16,36.62,BOF7 Comdty
BO  Z8,29-Nov-16,36.61,BOZ8 Comdty
BO  Z7,29-Nov-16,36.46,BOZ7 Comdty
BO  Z6,29-Nov-16,36.36,BOZ6 Comdty
BO  Q7,29-Nov-16,37.01,BOQ7 Comdty
BO  V8,29-Nov-16,36.53,BOV8 Comdty
BO  N9,29-Nov-16,36.61,BON9 Comdty
BO  F8,29-Nov-16,36.46,BOF8 Comdty
BO  V7,30-Nov-16,36.78,BOV7 Comdty
BO  K7,30-Nov-16,37.38,BOK7 Comdty
BO  Z9,30-Nov-16,36.83,BOZ9 Comdty
BO  U7,30-Nov-16,37.12,BOU7 Comdty
BO  U8,30-Nov-16,36.89,BOU8 Comdty
BO  Q8,30-Nov-16,36.85,BOQ8 Comdty
BO  Z6,30-Nov-16,36.79,BOZ6 Comdty
BO  N7,30-Nov-16,37.48,BON7 Comdty
BO  H7,30-Nov-16,37.25,BOH7 Comdty
BO  Q7,30-Nov-16,37.34,BOQ7 Comdty
BO  Z7,30-Nov-16,36.74,BOZ7 Comdty
BO  F7,30-Nov-16,36.99,BOF7 Comdty
BO  V8,30-Nov-16,36.84,BOV8 Comdty
BO  N8,30-Nov-16,36.83,BON8 Comdty
BO  Z8,30-Nov-16,36.83,BOZ8 Comdty
BO  N9,30-Nov-16,36.83,BON9 Comdty
BO  H8,30-Nov-16,36.76,BOH8 Comdty
BO  F8,30-Nov-16,36.75,BOF8 Comdty
BO  K8,30-Nov-16,36.78,BOK8 Comdty
BO  V9,30-Nov-16,36.83,BOV9 Comdty
BO  U8,1-Dec-16,37.17,BOU8 Comdty
BO  V7,1-Dec-16,37.39,BOV7 Comdty
BO  K7,1-Dec-16,38.22,BOK7 Comdty
BO  N8,1-Dec-16,37.19,BON8 Comdty
BO  U7,1-Dec-16,37.81,BOU7 Comdty
BO  N7,1-Dec-16,38.29,BON7 Comdty
BO  H7,1-Dec-16,38.12,BOH7 Comdty
BO  H8,1-Dec-16,37.23,BOH8 Comdty
BO  Z8,1-Dec-16,37.11,BOZ8 Comdty
BO  Q7,1-Dec-16,38.1,BOQ7 Comdty
BO  V9,1-Dec-16,37.11,BOV9 Comdty
BO  Z6,1-Dec-16,37.64,BOZ6 Comdty
BO  K8,1-Dec-16,37.21,BOK8 Comdty
BO  Z7,1-Dec-16,37.26,BOZ7 Comdty
BO  V8,1-Dec-16,37.12,BOV8 Comdty
BO  F7,1-Dec-16,37.85,BOF7 Comdty
BO  N9,1-Dec-16,37.11,BON9 Comdty
BO  F8,1-Dec-16,37.24,BOF8 Comdty
BO  Z9,1-Dec-16,37.11,BOZ9 Comdty
BO  Q8,1-Dec-16,37.17,BOQ8 Comdty
BO  K7,2-Dec-16,38.1,BOK7 Comdty
BO  U8,2-Dec-16,37.28,BOU8 Comdty
BO  U7,2-Dec-16,37.65,BOU7 Comdty
BO  V7,2-Dec-16,37.22,BOV7 Comdty
BO  V9,2-Dec-16,37.22,BOV9 Comdty
BO  N8,2-Dec-16,37.26,BON8 Comdty
BO  Z7,2-Dec-16,37.09,BOZ7 Comdty
BO  H7,2-Dec-16,37.99,BOH7 Comdty
BO  N7,2-Dec-16,38.17,BON7 Comdty
BO  Z6,2-Dec-16,37.51,BOZ6 Comdty
BO  H8,2-Dec-16,37.13,BOH8 Comdty
BO  Q7,2-Dec-16,37.96,BOQ7 Comdty
BO  F7,2-Dec-16,37.72,BOF7 Comdty
BO  F8,2-Dec-16,37.07,BOF8 Comdty
BO  N9,2-Dec-16,37.22,BON9 Comdty
BO  V8,2-Dec-16,37.23,BOV8 Comdty
BO  Z8,2-Dec-16,37.22,BOZ8 Comdty
BO  Q8,2-Dec-16,37.32,BOQ8 Comdty
BO  K8,2-Dec-16,37.18,BOK8 Comdty
BO  Z9,2-Dec-16,37.22,BOZ9 Comdty
BO  V7,5-Dec-16,37.23,BOV7 Comdty
BO  U7,5-Dec-16,37.63,BOU7 Comdty
BO  K7,5-Dec-16,38.04,BOK7 Comdty
BO  H8,5-Dec-16,37.15,BOH8 Comdty
BO  U8,5-Dec-16,37.31,BOU8 Comdty
BO  F7,5-Dec-16,37.67,BOF7 Comdty
BO  N8,5-Dec-16,37.27,BON8 Comdty
BO  N9,5-Dec-16,37.25,BON9 Comdty
BO  Q7,5-Dec-16,37.89,BOQ7 Comdty
BO  V9,5-Dec-16,37.25,BOV9 Comdty
BO  Z7,5-Dec-16,37.14,BOZ7 Comdty
BO  F8,5-Dec-16,37.12,BOF8 Comdty
BO  N7,5-Dec-16,38.1,BON7 Comdty
BO  K8,5-Dec-16,37.2,BOK8 Comdty
BO  Z6,5-Dec-16,37.49,BOZ6 Comdty
BO  Z9,5-Dec-16,37.25,BOZ9 Comdty
BO  H7,5-Dec-16,37.94,BOH7 Comdty
BO  V8,5-Dec-16,37.26,BOV8 Comdty
BO  Z8,5-Dec-16,37.25,BOZ8 Comdty
BO  Q8,5-Dec-16,37.3,BOQ8 Comdty
BO  V7,6-Dec-16,37.44,BOV7 Comdty
BO  U7,6-Dec-16,37.78,BOU7 Comdty
BO  K7,6-Dec-16,38.2,BOK7 Comdty
BO  H8,6-Dec-16,37.32,BOH8 Comdty
BO  Q8,6-Dec-16,37.37,BOQ8 Comdty
BO  F8,6-Dec-16,37.38,BOF8 Comdty
BO  Z9,6-Dec-16,37.29,BOZ9 Comdty
BO  Q7,6-Dec-16,38.03,BOQ7 Comdty
BO  U8,6-Dec-16,37.35,BOU8 Comdty
BO  V8,6-Dec-16,37.3,BOV8 Comdty
BO  H7,6-Dec-16,38.1,BOH7 Comdty
BO  Z6,6-Dec-16,37.62,BOZ6 Comdty
BO  N8,6-Dec-16,37.35,BON8 Comdty
BO  K8,6-Dec-16,37.3,BOK8 Comdty
BO  F7,6-Dec-16,37.82,BOF7 Comdty
BO  Z7,6-Dec-16,37.41,BOZ7 Comdty
BO  N7,6-Dec-16,38.27,BON7 Comdty
BO  N9,6-Dec-16,37.29,BON9 Comdty
BO  Z8,6-Dec-16,37.29,BOZ8 Comdty
BO  V9,6-Dec-16,37.29,BOV9 Comdty
BO  V7,7-Dec-16,37.57,BOV7 Comdty
BO  U7,7-Dec-16,37.95,BOU7 Comdty
BO  K7,7-Dec-16,38.33,BOK7 Comdty
BO  N8,7-Dec-16,37.46,BON8 Comdty
BO  U8,7-Dec-16,37.49,BOU8 Comdty
BO  V9,7-Dec-16,37.43,BOV9 Comdty
BO  N7,7-Dec-16,38.41,BON7 Comdty
BO  F7,7-Dec-16,37.93,BOF7 Comdty
BO  Q7,7-Dec-16,38.2,BOQ7 Comdty
BO  F8,7-Dec-16,37.49,BOF8 Comdty
BO  Z7,7-Dec-16,37.54,BOZ7 Comdty
BO  H8,7-Dec-16,37.45,BOH8 Comdty
BO  Z6,7-Dec-16,37.72,BOZ6 Comdty
BO  H7,7-Dec-16,38.21,BOH7 Comdty
BO  N9,7-Dec-16,37.43,BON9 Comdty
BO  Z8,7-Dec-16,37.43,BOZ8 Comdty
BO  K8,7-Dec-16,37.41,BOK8 Comdty
BO  Q8,7-Dec-16,37.48,BOQ8 Comdty
BO  V8,7-Dec-16,37.44,BOV8 Comdty
BO  Z9,7-Dec-16,37.43,BOZ9 Comdty
BO  V9,8-Dec-16,36.97,BOV9 Comdty
BO  V7,8-Dec-16,37.03,BOV7 Comdty
BO  U8,8-Dec-16,37.03,BOU8 Comdty
BO  U7,8-Dec-16,37.37,BOU7 Comdty
BO  H8,8-Dec-16,36.97,BOH8 Comdty
BO  K7,8-Dec-16,37.69,BOK7 Comdty
BO  F7,8-Dec-16,37.26,BOF7 Comdty
BO  Q8,8-Dec-16,37.05,BOQ8 Comdty
BO  Z7,8-Dec-16,37.02,BOZ7 Comdty
BO  Z9,8-Dec-16,36.97,BOZ9 Comdty
BO  Z8,8-Dec-16,36.97,BOZ8 Comdty
BO  Q7,8-Dec-16,37.59,BOQ7 Comdty
BO  N8,8-Dec-16,37.01,BON8 Comdty
BO  F8,8-Dec-16,37,BOF8 Comdty
BO  N7,8-Dec-16,37.78,BON7 Comdty
BO  Z6,8-Dec-16,37.05,BOZ6 Comdty
BO  H7,8-Dec-16,37.54,BOH7 Comdty
BO  K8,8-Dec-16,36.94,BOK8 Comdty
BO  V8,8-Dec-16,36.98,BOV8 Comdty
BO  N9,8-Dec-16,36.97,BON9 Comdty
BO  V7,9-Dec-16,36.88,BOV7 Comdty
BO  K7,9-Dec-16,37.37,BOK7 Comdty
BO  U8,9-Dec-16,36.93,BOU8 Comdty
BO  U7,9-Dec-16,37.18,BOU7 Comdty
BO  Z6,9-Dec-16,36.74,BOZ6 Comdty
BO  H7,9-Dec-16,37.21,BOH7 Comdty
BO  N8,9-Dec-16,36.88,BON8 Comdty
BO  F7,9-Dec-16,36.94,BOF7 Comdty
BO  N7,9-Dec-16,37.5,BON7 Comdty
BO  F8,9-Dec-16,36.88,BOF8 Comdty
BO  Q7,9-Dec-16,37.36,BOQ7 Comdty
BO  Z7,9-Dec-16,36.88,BOZ7 Comdty
BO  H8,9-Dec-16,36.84,BOH8 Comdty
BO  N9,9-Dec-16,36.87,BON9 Comdty
BO  Z8,9-Dec-16,36.87,BOZ8 Comdty
BO  V8,9-Dec-16,36.88,BOV8 Comdty
BO  V9,9-Dec-16,36.87,BOV9 Comdty
BO  Z9,9-Dec-16,36.87,BOZ9 Comdty
BO  K8,9-Dec-16,36.81,BOK8 Comdty
BO  Q8,9-Dec-16,36.92,BOQ8 Comdty
BO  U7,12-Dec-16,37.25,BOU7 Comdty
BO  V7,12-Dec-16,36.92,BOV7 Comdty
BO  K7,12-Dec-16,37.4,BOK7 Comdty
BO  V9,12-Dec-16,36.9,BOV9 Comdty
BO  Q8,12-Dec-16,36.96,BOQ8 Comdty
BO  N8,12-Dec-16,36.93,BON8 Comdty
BO  F7,12-Dec-16,36.97,BOF7 Comdty
BO  Z9,12-Dec-16,36.9,BOZ9 Comdty
BO  Q7,12-Dec-16,37.43,BOQ7 Comdty
BO  Z6,12-Dec-16,36.76,BOZ6 Comdty
BO  V8,12-Dec-16,36.91,BOV8 Comdty
BO  H8,12-Dec-16,36.91,BOH8 Comdty
BO  N9,12-Dec-16,36.9,BON9 Comdty
BO  H7,12-Dec-16,37.24,BOH7 Comdty
BO  Z8,12-Dec-16,36.9,BOZ8 Comdty
BO  Z7,12-Dec-16,36.96,BOZ7 Comdty
BO  U8,12-Dec-16,36.96,BOU8 Comdty
BO  N7,12-Dec-16,37.55,BON7 Comdty
BO  K8,12-Dec-16,36.88,BOK8 Comdty
BO  F8,12-Dec-16,36.93,BOF8 Comdty
BO  U7,13-Dec-16,37.08,BOU7 Comdty
BO  K7,13-Dec-16,37.22,BOK7 Comdty
BO  V7,13-Dec-16,36.75,BOV7 Comdty
BO  Z9,13-Dec-16,36.71,BOZ9 Comdty
BO  N8,13-Dec-16,36.74,BON8 Comdty
BO  Q8,13-Dec-16,36.78,BOQ8 Comdty
BO  V9,13-Dec-16,36.71,BOV9 Comdty
BO  F7,13-Dec-16,36.78,BOF7 Comdty
BO  Q7,13-Dec-16,37.26,BOQ7 Comdty
BO  Z7,13-Dec-16,36.76,BOZ7 Comdty
BO  H8,13-Dec-16,36.7,BOH8 Comdty
BO  Z6,13-Dec-16,36.57,BOZ6 Comdty
BO  N7,13-Dec-16,37.38,BON7 Comdty
BO  K8,13-Dec-16,36.68,BOK8 Comdty
BO  F8,13-Dec-16,36.73,BOF8 Comdty
BO  Z8,13-Dec-16,36.71,BOZ8 Comdty
BO  H7,13-Dec-16,37.04,BOH7 Comdty
BO  U8,13-Dec-16,36.77,BOU8 Comdty
BO  V8,13-Dec-16,36.72,BOV8 Comdty
BO  N9,13-Dec-16,36.71,BON9 Comdty
BO  K7,14-Dec-16,37.34,BOK7 Comdty
BO  U7,14-Dec-16,37.16,BOU7 Comdty
BO  V7,14-Dec-16,36.82,BOV7 Comdty
BO  U8,14-Dec-16,36.8,BOU8 Comdty
BO  N0,14-Dec-16,36.74,BON0 Comdty
BO  N8,14-Dec-16,36.77,BON8 Comdty
BO  V9,14-Dec-16,36.74,BOV9 Comdty
BO  Q9,14-Dec-16,36.74,BOQ9 Comdty
BO  Q8,14-Dec-16,36.8,BOQ8 Comdty
BO  Z9,14-Dec-16,36.74,BOZ9 Comdty
BO  H7,14-Dec-16,37.17,BOH7 Comdty
BO  Z6,14-Dec-16,36.73,BOZ6 Comdty
BO  H8,14-Dec-16,36.75,BOH8 Comdty
BO  Q7,14-Dec-16,37.38,BOQ7 Comdty
BO  Z7,14-Dec-16,36.81,BOZ7 Comdty
BO  F7,14-Dec-16,36.92,BOF7 Comdty
BO  N7,14-Dec-16,37.51,BON7 Comdty
BO  F9,14-Dec-16,36.74,BOF9 Comdty
BO  K8,14-Dec-16,36.72,BOK8 Comdty
BO  Z0,14-Dec-16,36.74,BOZ0 Comdty
BO  V8,14-Dec-16,36.75,BOV8 Comdty
BO  N9,14-Dec-16,36.74,BON9 Comdty
BO  Z8,14-Dec-16,36.74,BOZ8 Comdty
BO  V0,14-Dec-16,36.74,BOV0 Comdty
BO  K9,14-Dec-16,36.74,BOK9 Comdty
BO  F8,14-Dec-16,36.78,BOF8 Comdty
BO  H9,14-Dec-16,36.74,BOH9 Comdty
BO  U9,14-Dec-16,36.74,BOU9 Comdty
BO  K7,15-Dec-16,37.18,BOK7 Comdty
BO  N8,15-Dec-16,36.66,BON8 Comdty
BO  U7,15-Dec-16,37.04,BOU7 Comdty
BO  V7,15-Dec-16,36.69,BOV7 Comdty
BO  N0,15-Dec-16,36.6,BON0 Comdty
BO  U9,15-Dec-16,36.6,BOU9 Comdty
BO  U8,15-Dec-16,36.66,BOU8 Comdty
BO  Q9,15-Dec-16,36.6,BOQ9 Comdty
BO  F7,15-Dec-16,36.74,BOF7 Comdty
BO  V9,15-Dec-16,36.6,BOV9 Comdty
BO  K8,15-Dec-16,36.6,BOK8 Comdty
BO  Q8,15-Dec-16,36.67,BOQ8 Comdty
BO  F8,15-Dec-16,36.65,BOF8 Comdty
BO  Z7,15-Dec-16,36.67,BOZ7 Comdty
BO  H8,15-Dec-16,36.63,BOH8 Comdty
BO  Q7,15-Dec-16,37.24,BOQ7 Comdty
BO  H9,15-Dec-16,36.6,BOH9 Comdty
BO  H7,15-Dec-16,37.01,BOH7 Comdty
BO  N9,15-Dec-16,36.6,BON9 Comdty
BO  N7,15-Dec-16,37.35,BON7 Comdty
BO  V0,15-Dec-16,36.6,BOV0 Comdty
BO  Z9,15-Dec-16,36.6,BOZ9 Comdty
BO  Z8,15-Dec-16,36.6,BOZ8 Comdty
BO  Z0,15-Dec-16,36.6,BOZ0 Comdty
BO  K9,15-Dec-16,36.6,BOK9 Comdty
BO  V8,15-Dec-16,36.61,BOV8 Comdty
BO  F9,15-Dec-16,36.6,BOF9 Comdty
BO  U7,16-Dec-16,37.03,BOU7 Comdty
BO  K7,16-Dec-16,37.21,BOK7 Comdty
BO  V7,16-Dec-16,36.71,BOV7 Comdty
BO  Q9,16-Dec-16,36.63,BOQ9 Comdty
BO  U9,16-Dec-16,36.63,BOU9 Comdty
BO  V9,16-Dec-16,36.63,BOV9 Comdty
BO  N0,16-Dec-16,36.63,BON0 Comdty
BO  Q7,16-Dec-16,37.25,BOQ7 Comdty
BO  U8,16-Dec-16,36.69,BOU8 Comdty
BO  H8,16-Dec-16,36.69,BOH8 Comdty
BO  H7,16-Dec-16,37.03,BOH7 Comdty
BO  N8,16-Dec-16,36.71,BON8 Comdty
BO  N7,16-Dec-16,37.39,BON7 Comdty
BO  F7,16-Dec-16,36.74,BOF7 Comdty
BO  V0,16-Dec-16,36.63,BOV0 Comdty
BO  Z7,16-Dec-16,36.7,BOZ7 Comdty
BO  Z8,16-Dec-16,36.63,BOZ8 Comdty
BO  F8,16-Dec-16,36.69,BOF8 Comdty
BO  K9,16-Dec-16,36.63,BOK9 Comdty
BO  H9,16-Dec-16,36.63,BOH9 Comdty
BO  Z9,16-Dec-16,36.63,BOZ9 Comdty
BO  Q8,16-Dec-16,36.72,BOQ8 Comdty
BO  K8,16-Dec-16,36.65,BOK8 Comdty
BO  Z0,16-Dec-16,36.63,BOZ0 Comdty
BO  V8,16-Dec-16,36.64,BOV8 Comdty
BO  N9,16-Dec-16,36.63,BON9 Comdty
BO  F9,16-Dec-16,36.63,BOF9 Comdty
BO  V7,19-Dec-16,36.49,BOV7 Comdty
BO  K7,19-Dec-16,37.04,BOK7 Comdty
BO  U7,19-Dec-16,36.86,BOU7 Comdty
BO  F9,19-Dec-16,36.39,BOF9 Comdty
BO  U9,19-Dec-16,36.39,BOU9 Comdty
BO  Q9,19-Dec-16,36.39,BOQ9 Comdty
BO  N0,19-Dec-16,36.39,BON0 Comdty
BO  N7,19-Dec-16,37.24,BON7 Comdty
BO  U8,19-Dec-16,36.45,BOU8 Comdty
BO  Q7,19-Dec-16,37.1,BOQ7 Comdty
BO  H7,19-Dec-16,36.85,BOH7 Comdty
BO  F7,19-Dec-16,36.56,BOF7 Comdty
BO  Z7,19-Dec-16,36.45,BOZ7 Comdty
BO  N9,19-Dec-16,36.39,BON9 Comdty
BO  V8,19-Dec-16,36.4,BOV8 Comdty
BO  V0,19-Dec-16,36.39,BOV0 Comdty
BO  N8,19-Dec-16,36.47,BON8 Comdty
BO  V9,19-Dec-16,36.39,BOV9 Comdty
BO  Z8,19-Dec-16,36.39,BOZ8 Comdty
BO  H9,19-Dec-16,36.39,BOH9 Comdty
BO  K9,19-Dec-16,36.39,BOK9 Comdty
BO  K8,19-Dec-16,36.41,BOK8 Comdty
BO  F8,19-Dec-16,36.43,BOF8 Comdty
BO  H8,19-Dec-16,36.44,BOH8 Comdty
BO  Z0,19-Dec-16,36.39,BOZ0 Comdty
BO  Z9,19-Dec-16,36.39,BOZ9 Comdty
BO  Q8,19-Dec-16,36.48,BOQ8 Comdty
BO  K7,20-Dec-16,36.54,BOK7 Comdty
BO  N8,20-Dec-16,36.05,BON8 Comdty
BO  Q8,20-Dec-16,36.03,BOQ8 Comdty
BO  V7,20-Dec-16,36.06,BOV7 Comdty
BO  U9,20-Dec-16,35.97,BOU9 Comdty
BO  U7,20-Dec-16,36.42,BOU7 Comdty
BO  U8,20-Dec-16,36.03,BOU8 Comdty
BO  Z9,20-Dec-16,35.97,BOZ9 Comdty
BO  N7,20-Dec-16,36.74,BON7 Comdty
BO  F9,20-Dec-16,35.97,BOF9 Comdty
BO  H7,20-Dec-16,36.35,BOH7 Comdty
BO  N0,20-Dec-16,35.97,BON0 Comdty
BO  Z0,20-Dec-16,35.97,BOZ0 Comdty
BO  Z7,20-Dec-16,36.01,BOZ7 Comdty
BO  V8,20-Dec-16,35.98,BOV8 Comdty
BO  F7,20-Dec-16,36.06,BOF7 Comdty
BO  N9,20-Dec-16,35.97,BON9 Comdty
BO  F8,20-Dec-16,35.98,BOF8 Comdty
BO  Z8,20-Dec-16,35.97,BOZ8 Comdty
BO  Q7,20-Dec-16,36.63,BOQ7 Comdty
BO  K9,20-Dec-16,35.97,BOK9 Comdty
BO  H8,20-Dec-16,36.03,BOH8 Comdty
BO  V0,20-Dec-16,35.97,BOV0 Comdty
BO  H9,20-Dec-16,35.97,BOH9 Comdty
BO  K8,20-Dec-16,36,BOK8 Comdty
BO  Q9,20-Dec-16,35.97,BOQ9 Comdty
BO  V9,20-Dec-16,35.97,BOV9 Comdty
BO  N8,21-Dec-16,36.04,BON8 Comdty
BO  V7,21-Dec-16,36.07,BOV7 Comdty
BO  K7,21-Dec-16,36.54,BOK7 Comdty
BO  U8,21-Dec-16,35.98,BOU8 Comdty
BO  U7,21-Dec-16,36.43,BOU7 Comdty
BO  H8,21-Dec-16,35.98,BOH8 Comdty
BO  U9,21-Dec-16,35.92,BOU9 Comdty
BO  Q7,21-Dec-16,36.64,BOQ7 Comdty
BO  N0,21-Dec-16,35.92,BON0 Comdty
BO  Z7,21-Dec-16,36.03,BOZ7 Comdty
BO  N7,21-Dec-16,36.73,BON7 Comdty
BO  Q9,21-Dec-16,35.92,BOQ9 Comdty
BO  F8,21-Dec-16,36.02,BOF8 Comdty
BO  V9,21-Dec-16,35.92,BOV9 Comdty
BO  K9,21-Dec-16,35.92,BOK9 Comdty
BO  F7,21-Dec-16,36.04,BOF7 Comdty
BO  Z9,21-Dec-16,35.92,BOZ9 Comdty
BO  H7,21-Dec-16,36.34,BOH7 Comdty
BO  Z0,21-Dec-16,35.92,BOZ0 Comdty
BO  Z8,21-Dec-16,35.92,BOZ8 Comdty
BO  N9,21-Dec-16,35.92,BON9 Comdty
BO  V0,21-Dec-16,35.92,BOV0 Comdty
BO  F9,21-Dec-16,35.92,BOF9 Comdty
BO  H9,21-Dec-16,35.92,BOH9 Comdty
BO  Q8,21-Dec-16,36.01,BOQ8 Comdty
BO  K8,21-Dec-16,35.99,BOK8 Comdty
BO  V8,21-Dec-16,35.93,BOV8 Comdty
BO  K7,22-Dec-16,35.33,BOK7 Comdty
BO  U7,22-Dec-16,35.27,BOU7 Comdty
BO  N8,22-Dec-16,34.92,BON8 Comdty
BO  V7,22-Dec-16,34.94,BOV7 Comdty
BO  Z9,22-Dec-16,34.81,BOZ9 Comdty
BO  Q8,22-Dec-16,34.89,BOQ8 Comdty
BO  Q9,22-Dec-16,34.81,BOQ9 Comdty
BO  N7,22-Dec-16,35.53,BON7 Comdty
BO  V9,22-Dec-16,34.81,BOV9 Comdty
BO  F7,22-Dec-16,34.79,BOF7 Comdty
BO  F9,22-Dec-16,34.81,BOF9 Comdty
BO  Z0,22-Dec-16,34.81,BOZ0 Comdty
BO  U9,22-Dec-16,34.81,BOU9 Comdty
BO  V8,22-Dec-16,34.82,BOV8 Comdty
BO  Q7,22-Dec-16,35.44,BOQ7 Comdty
BO  V0,22-Dec-16,34.81,BOV0 Comdty
BO  F8,22-Dec-16,34.9,BOF8 Comdty
BO  H9,22-Dec-16,34.81,BOH9 Comdty
BO  Z7,22-Dec-16,34.93,BOZ7 Comdty
BO  U8,22-Dec-16,34.87,BOU8 Comdty
BO  H8,22-Dec-16,34.87,BOH8 Comdty
BO  K8,22-Dec-16,34.87,BOK8 Comdty
BO  H7,22-Dec-16,35.09,BOH7 Comdty
BO  N0,22-Dec-16,34.81,BON0 Comdty
BO  N9,22-Dec-16,34.81,BON9 Comdty
BO  K9,22-Dec-16,34.81,BOK9 Comdty
BO  Z8,22-Dec-16,34.81,BOZ8 Comdty
BO  K7,23-Dec-16,35.14,BOK7 Comdty
BO  U7,23-Dec-16,35.16,BOU7 Comdty
BO  U8,23-Dec-16,34.87,BOU8 Comdty
BO  V7,23-Dec-16,34.88,BOV7 Comdty
