pdt,order,value_date,underlying_id,vol_id,op_id,call_put_id,tau,strike,settle_vol
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,430,0.19596948100000003
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,435,0.20932574
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,435,0.200676117
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,440,0.213350197
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,440,0.202889185
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,445,0.214858715
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,445,0.20142873100000003
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,450,0.22658050899999999
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,450,0.21262268
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,455,0.23806981600000002
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,455,0.22359955
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,460,0.234373348
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,460,0.21317859
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,C,0.1643835616438356,465,0.24495171699999999
C,1.0,2017-01-23,C  K7,C  J7.K7,J7,P,0.1643835616438356,465,0.223036023
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,265,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,265,0.349475066
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,270,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,270,0.331932238
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,275,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,275,0.314646894
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,280,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,280,0.2976048
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,285,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,285,0.280790957
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,290,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,290,0.264190797
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,295,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,295,0.247790156
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,300,0.231572119
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,300,0.231572119
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,305,0.215522825
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,305,0.215522825
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,310,0.199625847
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,310,0.199625847
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,315,0.183861563
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,315,0.183861563
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,320,0.16821192699999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,320,0.16821192699999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,325,0.16992464300000001
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,325,0.16992464300000001
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,330,0.164616386
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,330,0.164616386
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,335,0.170061558
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,335,0.170061558
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,340,0.166694208
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,340,0.166694208
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,345,0.16235841
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,345,0.16235841
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,350,0.162773871
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,350,0.162773871
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,355,0.161855401
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,355,0.161855401
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,360,0.16391386800000002
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,360,0.16391386800000002
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,365,0.165401585
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,365,0.165401585
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,370,0.164175866
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,370,0.164175866
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,375,0.164559767
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,375,0.164559767
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,380,0.16467106199999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,380,0.16467106199999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,385,0.16747354
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,385,0.16747354
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,390,0.172081438
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,390,0.172081438
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,395,0.174317962
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,395,0.174317962
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,400,0.177928292
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,400,0.177928292
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,405,0.180790113
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,405,0.180790113
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,410,0.188789609
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,410,0.188789609
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,415,0.19429302199999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,415,0.19429302199999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,420,0.196730326
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,420,0.189441135
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,425,0.20337714
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,425,0.194832242
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,430,0.208035235
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,430,0.197684652
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,435,0.220931989
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,435,0.210135307
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,440,0.22231630600000002
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,440,0.208462211
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,445,0.219855603
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,445,0.19954792300000002
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,450,0.23103001399999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,450,0.209946032
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,455,0.24199404800000002
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,455,0.22015776899999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,460,0.23019210199999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,460,0.0
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,C,0.16164383561643836,465,0.24005712399999998
C,1.0,2017-01-24,C  K7,C  J7.K7,J7,P,0.16164383561643836,465,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,265,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,265,0.35973574
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,270,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,270,0.34208293799999995
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,275,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,275,0.324692715
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,280,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,280,0.30755017100000004
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,285,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,285,0.290641169
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,290,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,290,0.273949577
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,295,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,295,0.25746256300000003
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,300,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,300,0.241165397
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,305,0.22504249399999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,305,0.22504249399999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,310,0.209078233
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,310,0.209078233
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,315,0.19325571
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,315,0.19325571
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,320,0.177557242
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,320,0.177557242
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,325,0.16196197699999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,325,0.16196197699999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,330,0.16318090400000002
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,330,0.16318090400000002
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,335,0.157522549
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,335,0.157522549
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,340,0.15556192800000002
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,340,0.15556192800000002
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,345,0.153267607
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,345,0.153267607
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,350,0.153189879
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,350,0.153189879
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,355,0.152572956
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,355,0.152572956
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,360,0.153015172
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,360,0.153015172
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,365,0.15317899
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,365,0.15317899
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,370,0.152548787
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,370,0.152548787
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,375,0.150905923
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,375,0.150905923
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,380,0.152484482
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,380,0.152484482
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,385,0.155933023
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,385,0.155933023
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,390,0.157714852
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,390,0.157714852
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,395,0.158486134
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,395,0.158486134
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,400,0.16280509
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,400,0.16280509
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,405,0.17020228
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,405,0.17020228
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,410,0.174060529
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,410,0.174060529
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,415,0.179338611
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,415,0.179338611
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,420,0.188148605
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,420,0.188148605
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,425,0.19525043600000003
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,425,0.18693626600000002
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,430,0.20035622
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,430,0.19027128899999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,435,0.20291495399999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,435,0.189941857
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,440,0.215277088
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,440,0.201737814
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,445,0.21329148399999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,445,0.19343797699999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,450,0.224616796
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,450,0.20397228399999998
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,455,0.214315315
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,455,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,460,0.224476101
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,460,0.0
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,C,0.1589041095890411,465,0.234463196
C,1.0,2017-01-25,C  K7,C  J7.K7,J7,P,0.1589041095890411,465,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,265,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,265,0.356779214
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,270,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,270,0.338938332
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,275,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,275,0.321359464
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,280,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,280,0.30402956
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,285,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,285,0.286931123
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,290,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,290,0.270052028
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,295,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,295,0.253374103
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,300,0.23688525100000002
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,300,0.23688525100000002
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,305,0.22056787100000003
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,305,0.22056787100000003
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,310,0.2044058
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,310,0.2044058
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,315,0.188381689
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,315,0.188381689
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,320,0.17247460899999997
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,320,0.17247460899999997
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,325,0.156663214
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,325,0.156663214
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,330,0.157241247
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,330,0.157241247
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,335,0.15995806099999998
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,335,0.15995806099999998
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,340,0.154738269
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,340,0.154738269
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,345,0.154488889
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,345,0.154488889
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,350,0.151068035
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,350,0.151068035
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,355,0.150534243
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,355,0.150534243
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,360,0.1528118
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,360,0.1528118
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,365,0.151733915
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,365,0.151733915
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,370,0.151811431
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,370,0.151811431
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,375,0.152796265
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,375,0.152796265
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,380,0.15285031699999999
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,380,0.15285031699999999
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,385,0.155024885
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,385,0.155024885
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,390,0.158468721
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,390,0.158468721
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,395,0.162040034
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,395,0.162040034
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,400,0.167506653
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,400,0.167506653
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,405,0.16817915
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,405,0.16817915
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,410,0.17412191300000002
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,410,0.17412191300000002
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,415,0.183465302
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,415,0.183465302
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,420,0.19105488199999998
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,420,0.19105488199999998
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,425,0.196612345
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,425,0.186612985
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,430,0.19958986
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,430,0.18671638699999998
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,435,0.21227105100000002
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,435,0.19881328399999998
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,440,0.210654389
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,440,0.1909129
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,445,0.22225611899999997
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,445,0.20170088600000002
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,450,0.21228769
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,450,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,455,0.222684241
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,455,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,460,0.232899745
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,460,0.0
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,C,0.15616438356164383,465,0.242942552
C,1.0,2017-01-26,C  K7,C  J7.K7,J7,P,0.15616438356164383,465,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,265,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,265,0.36340200799999994
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,270,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,270,0.34505374299999997
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,275,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,275,0.326974657
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,280,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,280,0.309149054
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,285,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,285,0.291561788
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,290,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,290,0.274195448
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,295,0.0
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,295,0.25703666399999997
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,300,0.240069316
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,300,0.240069316
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,305,0.22327622
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,305,0.22327622
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,310,0.206640085
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,310,0.206640085
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,315,0.19014209399999998
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,315,0.19014209399999998
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,320,0.173760991
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,320,0.173760991
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,325,0.175354662
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,P,0.14794520547945206,325,0.175354662
C,1.0,2017-01-29,C  K7,C  J7.K7,J7,C,0.14794520547945206,330,0.169650981
